1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,8.0,1.0,1.0
2.0,1.0,1.0,2.0,5.0,1.0
1.0,5.0,1.0,1.0,6.0,1.0
6.0,6.0,5.0,1.0,1.0,6.0
6.0,20.0,7.0,6.0,6.0,7.0
7.0,10.0,7.0,5.0,6.0,9.0
21.0,11.0,10.0,9.0,15.0,8.0
7.0,21.0,21.0,10.0,21.0,14.0
