1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,5.0,1.0
1.0,1.0,7.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,9.0,1.0
5.0,5.0,1.0,6.0,5.0,1.0
6.0,20.0,6.0,1.0,20.0,9.0
21.0,5.0,7.0,10.0,5.0,5.0
21.0,20.0,8.0,12.0,5.0,8.0
9.0,21.0,5.0,8.0,7.0,10.0
12.0,21.0,7.0,10.0,8.0,7.0
