18.31474417545288,21.31084884410476,21.547747378234323,27.003579781446902,24.612480343506622,28.833192298214986
18.598617696235777,20.162345196016027,22.23128989540796,23.588035928738112,26.49421065578747,30.579543426875905
18.454350364157985,20.655556021965165,22.05936846183626,26.92713744444625,27.65219945194469,31.492379681125442
22.03141620103294,21.98418878325841,23.47312634100283,29.375020622879045,26.972373661212973,28.97776655917869
20.620220495087665,24.120782507529878,25.39764657093426,27.283357696527652,33.48521347984518,31.746300825006905
20.164317097041252,22.88250321715726,26.45410710987131,29.083170013525766,29.437898999493584,31.746209544801125
20.47130995667055,23.63121660103706,28.456446456223468,34.294194077313264,36.557594250737786,33.259090145517874
23.987317159684785,29.637698808660996,38.10976219131152,35.060031940904025,39.09819967298666,33.52074670827316
22.165399554191087,23.191885940610756,43.81275764979646,54.58210603075884,51.946950219362726,35.37175852009647
22.44215352724353,31.18751053645435,86.19335341672424,76.35635049098609,56.23788541399497,47.38056453652235
