3999.0,3999.0,3999.0,3999.0,3999.0,3999.0
3999.0,3999.0,3999.0,3999.0,2597.0,3999.0
3999.0,3999.0,3999.0,3999.0,3999.0,3999.0
3999.0,3999.0,3999.0,3999.0,1346.0,3999.0
3999.0,3999.0,3999.0,1418.0,1280.0,3999.0
1473.0,1125.0,2941.0,2027.0,1080.0,3833.0
638.0,1511.0,796.0,1630.0,2223.0,2289.0
638.0,787.0,530.0,1019.0,831.0,1351.0
701.0,569.0,557.0,499.0,541.0,916.0
806.0,1333.0,655.0,594.0,582.0,1181.0
