13.545756058308482,13.791737176641782,13.992331946670655,16.70601306519436,19.060335436002337,19.02308622638861
16.790789096703136,16.984668917859786,16.8037441863447,16.913291995677938,16.90848303812419,17.707167533410296
16.048956661678083,16.183711627406822,16.452762190148672,16.284698629551052,16.402702957466367,17.512992118438387
16.758950747228948,16.889307308963208,16.825779444140963,16.894548492144995,17.274347869791335,18.277500463461582
17.886904957086013,18.277956023077333,18.196179214695242,18.982374309387215,19.284854568057796,19.34586812516967
18.991387336625905,19.39166868911708,19.60542880710561,19.883486122895974,20.139904102846092,20.73967001846492
21.350838991938573,22.620592864370575,22.167093394888514,23.244244158702895,22.94248020557242,24.335378133216267
25.05412110392479,24.441982582132212,25.757096849553765,25.805813764033747,24.90638371172297,30.5920236728319
31.110103267866474,29.179361887964813,28.269296168907147,28.211648374012032,29.082600086079015,29.341288223645154
29.324018711395752,29.974055535664146,30.430990591821075,32.95500127620321,31.523779111844295,41.969722172357876
