9999.0,5535.333333333333,7812.666666666667,7954.0,6049.0,7572.333333333333
9999.0,5312.0,4510.333333333333,7613.666666666667,4202.333333333333,7293.0
4243.333333333333,7291.0,4427.0,7113.666666666667,7175.666666666667,7094.0
7021.333333333333,8439.333333333334,7343.0,8465.333333333334,9999.0,9999.0
8487.0,7316.333333333333,8459.0,8881.333333333334,7260.333333333333,8097.333333333333
6245.0,4141.0,7090.0,3893.3333333333335,5098.333333333333,3990.6666666666665
5159.666666666667,4415.0,2898.6666666666665,4792.333333333333,2524.0,3002.0
2714.6666666666665,1135.0,2374.0,1647.0,1524.6666666666667,2668.0
1392.3333333333333,1028.0,1249.3333333333333,1207.0,1830.6666666666667,1003.6666666666666
1005.0,1492.0,1217.3333333333333,1010.3333333333334,940.3333333333334,983.3333333333334
