2.6666666666666665,5.333333333333333,2.0,2.6666666666666665,3.3333333333333335,3.0
3.0,3.6666666666666665,4.0,4.0,5.0,5.0
4.0,6.0,10.333333333333334,6.0,5.0,4.666666666666667
7.0,7.0,7.666666666666667,8.333333333333334,7.333333333333333,8.666666666666666
9.0,7.0,10.333333333333334,7.666666666666667,9.0,12.666666666666666
16.0,11.0,10.0,4.666666666666667,7.333333333333333,11.666666666666666
14.0,16.0,16.666666666666668,16.666666666666668,15.0,13.0
14.333333333333334,16.666666666666668,18.0,16.666666666666668,15.0,19.0
20.333333333333332,17.666666666666668,18.0,19.666666666666668,18.333333333333332,19.333333333333332
17.666666666666668,16.0,19.0,15.0,20.0,11.333333333333334
