9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
7452.0,9792.666666666666,7376.333333333333,5726.666666666667,9999.0,9999.0
4807.333333333333,6206.333333333333,9424.666666666666,8426.666666666666,9589.666666666666,9999.0
2537.0,2615.3333333333335,3496.3333333333335,8366.666666666666,6185.0,9999.0
1591.0,6011.333333333333,3223.6666666666665,3869.6666666666665,1760.6666666666667,7671.333333333333
1076.3333333333333,1646.6666666666667,1501.6666666666667,5834.333333333333,3398.3333333333335,7269.0
1327.3333333333333,1168.6666666666667,3009.6666666666665,1807.3333333333333,7131.333333333333,3803.0
